BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744,43,,A5,"3324 EASTCHESTER ROAD, NYC, BRONX",,10469.0,1.0,0.0,1.0,2300.0,1360.0,1960.0,1,A5,636000,2023-06-09,"40.8753584,-73.8451341"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,7,,A5,"3347 KINGSLAND AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1710.0,1863.0,1950.0,1,A5,675000,2022-12-30,"40.8764586,-73.8443071"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,59,,A1,"3348 MICKLE AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1916.0,1071.0,1920.0,1,A1,560000,2023-02-15,"40.876415,-73.8447513"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4748,66,,A1,"1614 GIVAN AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2599.0,1200.0,1935.0,1,A1,0,2023-05-02,"40.8750049,-73.84367530000002"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4749,47,,A1,"3314 KINGSLAND AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,3325.0,1472.0,1935.0,1,A1,430000,2023-01-11,"40.8758189,-73.8434455"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,26,,A5,"3323 GUNTHER AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1,A5,360000,2023-11-02,"40.87638099999999,-73.8423313"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,33,,A5,"3309 GUNTHER AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1,A5,0,2023-08-09,"40.8760692,-73.8421705"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,64,,A5,"3350 TIEMANN AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1710.0,1782.0,1950.0,1,A5,0,2023-10-05,"40.8769473,-73.8430283"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,46,,A5,"3308 GUNTHER AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1710.0,1188.0,1955.0,1,A5,10,2023-02-21,"40.8762437,-73.8416421"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4756,35,,A5,"1837 BURKE AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1120.0,992.0,1963.0,1,A5,355000,2022-12-08,"40.8750696,-73.8387006"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4761,3,,A2,"1 FOX TERRACE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1042.0,852.0,1935.0,1,A2,0,2023-06-27,"40.8727103,-73.8443185"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4761,3,,A2,"1 FOX TERRACE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1042.0,852.0,1935.0,1,A2,360000,2023-03-22,"40.8727103,-73.8443185"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4762,59,,S1,"1463 KNAPP STREET, NYC, BRONX",,10469.0,1.0,1.0,2.0,3577.0,1544.0,1920.0,1,S1,500000,2023-01-10,"40.8702069,-73.8440428"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4764,43,,A2,"3112 MICKLE AVE, NYC, BRONX",,10469.0,1.0,0.0,1.0,4750.0,1180.0,1899.0,1,A2,400000,2023-04-07,"40.8722393,-73.8423084"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4768,52,,A1,"3028 KINGSLAND AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2375.0,1224.0,1910.0,1,A1,125000,2023-04-10,"40.8709604,-73.840907"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,10,,A1,"3049 WICKHAM AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,3555.0,1643.0,1920.0,1,A1,640000,2023-11-21,"40.8722035,-73.8391725"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,30,,A1,"3003 WICKHAM AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1710.0,1690.0,1950.0,1,A1,618500,2022-12-21,"40.8709538,-73.838469"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,120,,A5,"3027 WICKHAM AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2660.0,1690.0,1950.0,1,A5,661000,2023-05-25,"40.8715428,-73.8387934"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4775,31,,A5,"3001 BRUNER AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,1768.0,1384.0,1955.0,1,A5,590000,2023-08-30,"40.8711808,-73.8376953"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,34,,A2,"3108 GRACE, NYC, BRONX",,10469.0,1.0,0.0,1.0,3650.0,1268.0,1950.0,1,A2,394250,2023-06-07,"40.8738749,-73.83659949999999"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,34,,A2,"3108 GRACE AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,3650.0,1268.0,1950.0,1,A2,740000,2023-10-10,"40.8738749,-73.83659949999999"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,14,,A5,"3033 GRACE AVENUE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2653.0,1368.0,1960.0,1,A5,590000,2023-02-07,"40.8725669,-73.83640419999999"
BRONX,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,19,,A5,"3021 GRACE, NYC, BRONX",,10469.0,1.0,0.0,1.0,2653.0,1260.0,1960.0,1,A5,645000,2023-08-07,"40.8722429,-73.83625359999999"
