,Unnamed: 0,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
96,66686,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,16,,A1,"138 TALLMAN STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,4000.0,1860.0,1975.0,1,A1,0,2022-12-01,"40.5344129,-74.1711308"
97,66687,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6394,11,,A1,"24 THIRD COURT, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,8400.0,3000.0,1988.0,1,A1,1515000,2022-12-19,"40.5251749,-74.16779389999999"
98,66688,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6398,24,,A1,"87 ALLEN PLACE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2720.0,2044.0,1945.0,1,A1,5000,2023-10-26,"40.5262605,-74.16765629999999"
99,66689,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6398,24,,A1,"87 ALLEN PLACE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2720.0,2044.0,1945.0,1,A1,5000,2023-10-31,"40.5262605,-74.16765629999999"
100,66690,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6401,54,,A1,"604 BARCLAY AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,5000.0,2520.0,1999.0,1,A1,0,2022-12-15,"40.5278446,-74.1682411"
101,66691,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6402,39,,A2,"10 ALLEN PLACE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,6000.0,2040.0,1952.0,1,A2,650000,2023-06-03,"40.5279924,-74.169296"
102,66692,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6406,1,,A1,"262 NOEL STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,4500.0,1400.0,2001.0,1,A1,0,2023-07-18,"40.5296722,-74.1693878"
103,66693,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6417,12,,A1,"185 EYLANDT STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,12048.0,2538.0,1987.0,1,A1,350000,2023-09-26,"40.5335721,-74.1723233"
104,66694,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,74,,A1,"236 TALLMAN STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,8000.0,2600.0,1980.0,1,A1,1142000,2023-03-23,"40.5331376,-74.1742038"
105,66695,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,78,,A1,"232 TALLMAN STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,8000.0,3085.0,1980.0,1,A1,999900,2023-06-07,"40.5332929,-74.1739286"
106,66696,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,67,,A1,"49 RAE AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,8000.0,2100.0,1975.0,1,A1,0,2023-04-26,"40.5362776,-74.1739286"
107,66697,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6442,126,,A1,"25 NEWTON STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,9692.0,1950.0,1920.0,1,A1,800000,2023-10-23,"40.528261,-74.1725985"
108,66698,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6456,21,,A1,"440 PHILIP AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,7200.0,3800.0,1996.0,1,A1,1362000,2023-05-30,"40.5250737,-74.1747542"
109,66699,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6456,42,,A1,"429 BERTRAM AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,11340.0,3350.0,1997.0,1,A1,0,2023-02-23,"40.5247441,-74.1748918"
110,66700,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6460,12,,A1,"348 PHILIP AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,3680.0,1970.0,1986.0,1,A1,825000,2023-09-07,"40.5272821,-74.1764054"
111,66701,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6461,43,,A1,"49 ALLEGRO STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,3801.0,2105.0,2022.0,1,A1,0,2023-10-18,"40.5281352,-74.1761302"
112,66702,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,532,,A5,"5194 HYLAN BOULEVARD, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1722.0,1764.0,2011.0,1,A5,665000,2023-06-06,"40.5261103,-74.17970050000001"
113,66703,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,94,,A1,"57 RUGGLES STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,10029.0,2652.0,1998.0,1,A1,1255000,2023-06-29,"40.5336856,-74.1828266"
114,66704,STATEN ISLAND,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,175,,A1,"465 JANSEN STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,13600.0,4800.0,1985.0,1,A1,1255500,2023-10-17,"40.5284226,-74.17984539999999"
115,66705,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,5407,11,,B2,"108 ELMBANK STREET, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,2627.0,2016.0,1,B2,0,2023-08-11,"40.5300034,-74.1628643"
116,66706,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,5407,15,,B2,"96 ELMBANK STREET, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,3000.0,2001.0,1,B2,0,2023-01-12,"40.53016059999999,-74.1625601"
117,66707,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,94,,B9,"43 SEGUINE PLACE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,3250.0,1804.0,1986.0,1,B9,763000,2023-08-28,"40.539752,-74.171954"
118,66708,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,26,,B9,"211 MOSELY AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,2444.0,1592.0,2007.0,1,B9,690000,2023-02-15,"40.54113299999999,-74.1710389"
119,66709,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,67,,B9,"199 MOSLEY AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,2665.0,1592.0,2007.0,1,B9,799999,2023-11-10,"40.5409562,-74.1714287"
120,66710,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,74,,B9,"185 MOSELY AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,3250.0,2008.0,1986.0,1,B9,0,2023-09-24,"40.54080769999999,-74.1719564"
121,66711,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,27,,B9,"92 JEANNETTE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,3000.0,1548.0,2005.0,1,B9,899000,2022-12-20,"40.542224,-74.17414699999999"
122,66712,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,30,,B9,"12 LUCY LOOP, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,3870.0,1500.0,2000.0,1,B9,849000,2023-04-18,"40.5421196,-74.1738038"
123,66713,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6228,19,,B2,"170 EDGEGROVE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2424.0,1925.0,1,B2,1150000,2023-10-20,"40.5444058,-74.1796619"
124,66714,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,7,,B2,"351 JEFFERSON BOULEVARD, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,2140.0,1980.0,1,B2,0,2023-06-26,"40.546726,-74.1854408"
125,66715,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,27,,B2,"140 SINCLAIR AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2368.0,1965.0,1,B2,1020000,2023-06-01,"40.5475339,-74.18484459999999"
126,66716,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,47,,B2,"552 ARDEN AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,6000.0,3232.0,2022.0,1,B2,1221900,2023-03-29,"40.547927,-74.1841223"
127,66717,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,60,,B2,"205 SHELDON AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,7000.0,3600.0,2001.0,1,B2,0,2023-02-21,"40.5475311,-74.1844089"
128,66718,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6237,4,,B2,"409 JEFFERSON BOULEVARD, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,6000.0,2594.0,1986.0,1,B2,0,2023-09-12,"40.5474611,-74.1868168"
129,66719,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,58,,B2,"195 VINELAND AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2230.0,2004.0,1,B2,1170000,2023-09-22,"40.54872719999999,-74.186725"
130,66720,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6242,70,,B2,"29 SUMMIT PLACE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4125.0,2400.0,2014.0,1,B2,10,2023-02-19,"40.5384396,-74.1763939"
131,66721,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6242,72,,B2,"25 SUMMIT PLACE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4125.0,2400.0,2014.0,1,B2,1220000,2023-07-05,"40.5384267,-74.176543"
132,66722,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,5,,B2,"245 ALBEE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4040.0,1952.0,1970.0,1,B2,0,2023-09-11,"40.536692,-74.1821278"
133,66723,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,5,,B2,"245 ALBEE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4040.0,1952.0,1970.0,1,B2,725000,2023-08-17,"40.536692,-74.1821278"
134,66724,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6252,60,,B2,"37 DOWNES AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2186.0,1986.0,1,B2,0,2023-04-19,"40.5387794,-74.18154179999999"
135,66725,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,53,,B2,"36 N. RAILROAD STREET, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2304.0,1984.0,1,B2,0,2023-05-19,"40.5403939,-74.18007469999999"
136,66726,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,54,,B2,"227 EDGEGROVE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,2940.0,2022.0,1,B2,1349181,2023-03-30,"40.5432803,-74.181313"
137,66727,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6264,15,,B2,"242 RATHBUN AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5960.0,2200.0,1986.0,1,B2,985000,2023-01-23,"40.5443162,-74.18420370000001"
138,66728,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6270,1,,B2,"344 CROWN AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4900.0,2449.0,2000.0,1,B2,1075000,2023-05-23,"40.5460568,-74.1895227"
139,66729,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6272,1,,B1,"744 WOODROW ROAD, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,8372.0,3200.0,1980.0,1,B1,0,2023-10-16,"40.547318,-74.190286"
140,66730,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6277,74,,B2,"326 EDGEGROVE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,6000.0,2405.0,1985.0,1,B2,10,2023-08-02,"40.5408686,-74.18283079999999"
141,66731,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6278,18,,B2,"307 EDGEGROVE AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,1800.0,1984.0,1,B2,900000,2023-08-09,"40.5414634,-74.1829231"
142,66732,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6279,31,,B9,"245 SOUTH RAILROAD STREET, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4480.0,2374.0,1985.0,1,B9,0,2023-03-24,"40.5379146,-74.1856243"
143,66733,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6281,23,,B2,"372 IONIA AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2066.0,1974.0,1,B2,840000,2023-07-13,"40.5403392,-74.1849489"
144,66734,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6283,28,,B2,"331 IONIA AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,2328.0,1986.0,1,B2,0,2022-12-09,"40.5413851,-74.1841108"
145,66735,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6283,28,,B2,"331 IONIA AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,2328.0,1986.0,1,B2,0,2023-09-12,"40.5413851,-74.1841108"
146,66736,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6297,25,,B2,"432 LAMONT, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,5000.0,2760.0,2022.0,1,B2,1313543,2023-10-11,"40.5405256,-74.1878661"
147,66737,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6297,26,,B2,"428 LAMONT AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2525.0,2022.0,1,B2,1120075,2023-07-06,"40.5404405,-74.18755279999999"
148,66738,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6297,27,,B2,"424 LAMONT AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2476.0,2022.0,1,B2,1210586,2023-07-25,"40.5403982,-74.187496"
149,66739,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6303,61,,B2,"457 SINCLAIR AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4200.0,2237.0,2022.0,1,B2,1185000,2023-07-11,"40.54366530000001,-74.1909903"
150,66740,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6349,43,,B2,"105 BENNETT PLACE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,10000.0,4896.0,1984.0,1,B2,0,2023-02-17,"40.528152,-74.1635166"
151,66741,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6357,51,,B2,"46 BENNETT PLACE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,6000.0,2822.0,1985.0,1,B2,0,2023-10-23,"40.5290109,-74.1648541"
152,66742,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6359,46,,B2,"32 PEARE PLACE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2200.0,1990.0,1,B2,959000,2023-10-17,"40.5286341,-74.16668159999999"
153,66743,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6397,1,,B2,"6 OCEANVIEW AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4000.0,2550.0,1987.0,1,B2,975000,2023-10-30,"40.52601060000001,-74.16704849999999"
154,66744,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6402,3,,B2,"4867 HYLAN BLVD., NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4400.0,2276.0,2014.0,1,B2,1035000,2023-05-15,"40.5268558,-74.16865390000001"
155,66745,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6424,1,,B3,"4918 AMBOY ROAD, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,4876.0,1940.0,1975.0,1,B3,955000,2023-04-19,"40.5373042,-74.1746166"
156,66746,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6469,90,,B3,"70 POILLON AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,15000.0,4420.0,1970.0,1,B3,0,2023-07-25,"40.5336575,-74.1781942"
157,66747,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6511,110,,B2,"5186 AMBOY ROAD, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,7832.0,2670.0,2004.0,1,B2,0,2022-12-07,"40.5347362,-74.1831467"
158,66748,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,68,,B2,"187 ARBUTUS AVE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,17580.0,6800.0,1995.0,1,B2,2075000,2023-08-07,"40.5300906,-74.1822074"
159,66750,STATEN ISLAND,ANNADALE,02 TWO FAMILY DWELLINGS,1,6523,85,,B2,"5264 AMBOY ROAD, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,9100.0,4017.0,1925.0,1,B2,0,2023-02-24,"40.5340834,-74.18567019999999"
160,66751,STATEN ISLAND,ANNADALE,04 TAX CLASS 1 CONDOS,1A,6226,1002,,R3,"740 ANNADALE ROAD, NYC, STATEN ISLAND",B,10312.0,1.0,,1.0,,,2012.0,1,R3,0,2023-01-22,"40.5439792,-74.17703540000001"
161,66754,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6266,66,,V0,"301 RENSSELAER AVE, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,3920.0,0.0,,1,V0,449000,2023-10-11,"40.544687,-74.1857349"
162,66755,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1,6302,53,,B2,"455 SHELDON AVENUE, NYC, STATEN ISLAND",,10312.0,2.0,0.0,2.0,8000.0,0.0,2023.0,1,V0,570000,2023-06-22,"40.543133,-74.190163"
163,66764,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,183,,V0,"361 POILLON AVENUE, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,14717.0,0.0,2023.0,1,V0,0,2023-05-04,"40.5263407,-74.1741121"
164,66767,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6457,1,,V0,"5060 HYLAN BOULEVARD, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,4696.0,0.0,,1,V0,0,2023-03-17,"40.5264809,-74.175322"
165,66769,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6457,6,,V0,"4000 HYLAN BOULEVARD, NYC, STATEN ISLAND",,10308.0,0.0,0.0,0.0,4514.0,0.0,,1,V0,0,2023-03-17,"40.5418519,-74.1459478"
166,66770,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6457,7,,V0,"5050 HYLAN BOULEVARD, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,4290.0,0.0,,1,V0,0,2023-03-17,"40.5263821,-74.174823"
167,66771,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6457,9,,V0,"35 LYNCH STREET, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,3635.0,0.0,,1,V0,0,2023-03-17,"40.5263338,-74.1748952"
168,66772,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6457,11,,V0,"37 LYNCH STREET, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,3200.0,0.0,,1,V0,0,2023-03-17,"40.5264047,-74.174846"
169,66776,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6469,78,,V0,"48 POILLON AVENUE, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,6846.0,0.0,,1,V0,412000,2023-05-16,"40.5341612,-74.1784694"
170,66777,STATEN ISLAND,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6523,24,,V0,"117 ARBUTUS AVENUE, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,15300.0,0.0,,1,V0,0,2023-08-31,"40.5316789,-74.1830219"
171,66778,STATEN ISLAND,ANNADALE,07 RENTALS - WALKUP APARTMENTS,2B,6431,26,,C1,"98A DISCALA LANE, NYC, STATEN ISLAND",,10312.0,7.0,0.0,7.0,40768.0,3600.0,1965.0,2,C1,332000,2023-03-15,"40.5241743,-74.1706147"
172,66779,STATEN ISLAND,ANNADALE,22 STORE BUILDINGS,4,6249,436,,K2,"880 ANNADALE ROAD, NYC, STATEN ISLAND",,10312.0,0.0,2.0,2.0,9000.0,2000.0,1960.0,4,K2,0,2023-05-19,"40.5401894,-74.1775062"
173,66780,STATEN ISLAND,ANNADALE,36 OUTDOOR RECREATIONAL FACILITIES,4,6517,100,,Q9,"96 SANTINA DRIVE, NYC, STATEN ISLAND",,10312.0,0.0,0.0,0.0,123114.0,0.0,,4,Q9,0,2023-09-13,"40.6246031,-74.1320111"
174,66781,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5720,91,,A5,"74 GARY STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2000.0,1700.0,1998.0,1,A5,0,2023-04-11,"40.5612056,-74.1810078"
175,66782,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,118,,A5,"163 KENILWORTH AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,3500.0,2086.0,2014.0,1,A5,0,2023-06-12,"40.5621192,-74.1824597"
176,66783,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,10,,A5,"12 WINSTON STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1400.0,1920.0,2000.0,1,A5,740000,2023-06-15,"40.563203,-74.181384"
177,66784,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,24,,A5,"55 CHATHAM STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2000.0,1120.0,1997.0,1,A5,615000,2023-05-23,"40.5628079,-74.182388"
178,66785,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,176,,A5,"56 HINTON STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2658.0,1656.0,2003.0,1,A5,0,2022-12-23,"40.563761,-74.18268599999999"
179,66786,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,5,,S1,"11 HINTON STREET, NYC, STATEN ISLAND",,10312.0,1.0,1.0,2.0,2200.0,1275.0,1986.0,1,S1,600000,2023-07-21,"40.5643478,-74.1814965"
180,66787,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,7,,A5,"15 HINTON STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2100.0,1275.0,1986.0,1,A5,254000,2023-01-05,"40.5643479,-74.1816166"
181,66788,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,44,,A5,"30 BENSON STREET, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,2000.0,1275.0,1986.0,1,A5,0,2023-08-31,"40.5645656,-74.18210789999999"
182,66789,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,89,,A5,"1238 ARTHUR KILL ROAD, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,3186.0,1428.0,2005.0,1,A5,675000,2022-12-07,"40.5652109,-74.1821959"
183,66790,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,88,,A5,"186 KENILWORTH AVENUE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1366.0,1060.0,1998.0,1,A5,580000,2023-08-11,"40.5615651,-74.182861"
184,66791,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5733,98,,A5,"22 ERIKA LOOP, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1512.0,1880.0,2000.0,1,A5,682000,2023-05-26,"40.5574204,-74.18134739999999"
185,66792,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,150,,A1,"383 WOODROW ROAD, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,4796.0,1366.0,1970.0,1,A1,750000,2023-03-29,"40.5556607,-74.1831018"
186,66793,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,303,,A5,"179 PRESENTATION CIRCLE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1972.0,1552.0,2012.0,1,A5,675000,2022-12-12,"40.5550115,-74.1850395"
187,66794,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,312,,A5,"161 PRESENTATION CIRCLE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1972.0,1552.0,2012.0,1,A5,0,2023-05-09,"40.5553309,-74.1853835"
188,66795,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,420,,A5,"93 PRESENTATION CIRCLE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1973.0,1552.0,2011.0,1,A5,700000,2023-08-14,"40.5561676,-74.18499369999999"
189,66796,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,422,,A5,"95 PRESENTATION CIRCLE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,3473.0,1552.0,2011.0,1,A5,275000,2022-12-07,"40.5561546,-74.1850395"
190,66797,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,427,,A5,"105 PRESENTATION CIRCLE, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,1972.0,1552.0,2011.0,1,A5,670000,2023-01-18,"40.55613659999999,-74.185395"
191,66798,STATEN ISLAND,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,5,,A5,"57 ILYSSA WAY, NYC, STATEN ISLAND",,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,0,2023-10-05,"40.5607079,-74.18156309999999"
