BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
QUEENS,CORONA,12 CONDOS - WALKUP APARTMENTS,2,1997,1005,,R2,"10838 41ST AVE, NYC, QUEENS",3A,11368.0,1.0,,1.0,,,2016.0,2,R2,395460,2022-12-12,"40.7503315,-73.8569741"
QUEENS,CORONA,12 CONDOS - WALKUP APARTMENTS,2,1997,1007,,R2,"10838 41ST AVE, NYC, QUEENS",4A,11368.0,1.0,,1.0,,,2016.0,2,R2,304200,2023-07-24,"40.7503315,-73.8569741"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1710,1002,,R4,"33-43 JUNCTION BLVD, NYC, QUEENS",2B,11372.0,1.0,,1.0,,,2015.0,2,R4,390390,2023-05-19,"40.755605,-73.8725989"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1710,1005,,R4,"33-43 JUNCTION BLVD, NYC, QUEENS",3B,11372.0,1.0,,1.0,,,2015.0,2,R4,375180,2023-04-03,"40.755605,-73.8725989"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1710,1022,,R4,"33-43 JUNCTION BLVD, NYC, QUEENS",6D,11372.0,1.0,,1.0,,,2015.0,2,R4,324480,2023-09-26,"40.755605,-73.8725989"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1727,1003,,R4,"112-02 NORTHERN BOULEVARD, NYC, QUEENS",2A,11368.0,1.0,,1.0,,,2009.0,2,R4,385000,2023-10-05,"40.7578082,-73.8572059"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1741,1004,,R4,"100-05 37 AVE, NYC, QUEENS",2A,11368.0,1.0,,1.0,,,2004.0,2,R4,438000,2023-05-11,"40.752785,-73.867065"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1766,1022,,R4,"100-09 39TH AVENUE, NYC, QUEENS",2E,11368.0,1.0,,1.0,,,,2,R4,0,2023-11-13,"40.7501936,-73.8653951"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1773,1304,,R4,"107-16 37AVENUE, NYC, QUEENS",2C,11368.0,1.0,,1.0,,,2011.0,2,R4,0,2022-12-02,"40.753664,-73.860855"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1016,,R4,"38-11 108TH STREET, NYC, QUEENS",2D,11368.0,1.0,,1.0,,,2005.0,2,R4,510000,2023-11-09,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1021,,R4,"38-11 108TH ST, NYC, QUEENS",2I,11368.0,1.0,,1.0,,,2005.0,2,R4,0,2023-03-24,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1022,,R4,"38-11 108TH STREET, NYC, QUEENS",2J,11368.0,1.0,,1.0,,,2005.0,2,R4,470000,2023-07-06,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1029,,R4,"38-11 108TH STREET, NYC, QUEENS",3D,11368.0,1.0,,1.0,,,2005.0,2,R4,440000,2022-12-20,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1052,,R4,"38-11 108TH STREET, NYC, QUEENS",5A,11368.0,1.0,,1.0,,,2005.0,2,R4,0,2023-05-12,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1057,,R4,"38-11 108TH STREET, NYC, QUEENS",5F,11368.0,1.0,,1.0,,,2005.0,2,R4,0,2023-03-27,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1779,1061,,R4,"38-11 108TH STREET, NYC, QUEENS",5J,11368.0,1.0,,1.0,,,2005.0,2,R4,415000,2023-06-29,"40.75198899999999,-73.8591355"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1781,1212,,R4,"111-28 37TH AVENUE, NYC, QUEENS",3D,11368.0,1.0,,1.0,,,2008.0,2,R4,0,2022-12-16,"40.7541551,-73.85603739999999"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1781,1327,,R4,"3717 111TH ST, NYC, QUEENS",5B,11368.0,1.0,,1.0,,,2009.0,2,R4,0,2023-02-16,"40.7537049,-73.856567"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1880,1007,,R4,"97-05 50TH AVENUE, NYC, QUEENS",4A,11368.0,1.0,,1.0,,,2007.0,2,R4,0,2023-11-11,"40.7423151,-73.8657923"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1941,1015,,R4,"102-14 LEWIS AVENUE, NYC, QUEENS",2J,11368.0,1.0,,1.0,,,2004.0,2,R4,375000,2023-02-07,"40.7410557,-73.8580899"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1941,1022,,R4,"102-14 LEWIS AVENUE, NYC, QUEENS",3H,11368.0,1.0,,1.0,,,2004.0,2,R4,315000,2023-05-05,"40.7410557,-73.8580899"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1941,1040,,R4,"102-14 LEWIS AVENUE, NYC, QUEENS",5J,11368.0,1.0,,1.0,,,2004.0,2,R4,300000,2023-06-01,"40.7410557,-73.8580899"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1955,1013,,R4,"54-09 108TH STREET, NYC, QUEENS",3D,11368.0,1.0,,1.0,,,,2,R4,0,2023-11-22,"40.7419242,-73.85387419999999"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1955,1017,,R4,"54-09 108TH STREET, NYC, QUEENS",4C,11368.0,1.0,,1.0,,,,2,R4,0,2023-11-22,"40.7419242,-73.85387419999999"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1955,1026,,R4,"54-09 108TH STREET, NYC, QUEENS",6B,11368.0,1.0,,1.0,,,,2,R4,394000,2023-09-19,"40.7419242,-73.85387419999999"
QUEENS,CORONA,13 CONDOS - ELEVATOR APARTMENTS,2,1993,1012,,R4,"106-19 50TH AVE, NYC, QUEENS",2F,11368.0,1.0,,1.0,,,2004.0,2,R4,0,2023-07-03,"40.7444656,-73.8567107"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2B,1596,32,,S9,"40-50 JUNCTION BOULEVARD, NYC, QUEENS",,11368.0,4.0,4.0,8.0,2425.0,5050.0,1987.0,2,S9,2500000,2023-03-29,"40.7478335,-73.8688835"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2B,1596,33,,S9,"40-52 JUNCTION BLVD, NYC, QUEENS",,11368.0,4.0,4.0,8.0,2375.0,5050.0,1988.0,2,S9,2900000,2023-01-04,"40.7477541,-73.8688406"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1606,158,,S4,"40-25 97TH STREET, NYC, QUEENS",,11368.0,4.0,1.0,5.0,1840.0,4440.0,1990.0,2,S4,3000000,2023-03-29,"40.748638,-73.8678"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1616,32,,S4,"41-08 102ND STREET, NYC, QUEENS",,11368.0,4.0,1.0,5.0,1709.0,3534.0,1931.0,2,S4,1600000,2022-12-01,"40.7481432,-73.8636034"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1720,7,,S3,"105-16 NORTHERN BOULEVARD, NYC, QUEENS",,11368.0,3.0,1.0,4.0,2003.0,3539.0,1930.0,2,S3,1150000,2023-02-02,"40.7575534,-73.8631238"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1723,32,,S4,"33-37 108TH STREET, NYC, QUEENS",,11368.0,4.0,1.0,5.0,1125.0,3300.0,1930.0,2,S4,0,2023-04-28,"40.756668,-73.860547"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2B,1743,31,,S5,"102-11 37TH AVENUE, NYC, QUEENS",,11368.0,6.0,1.0,7.0,2500.0,5104.0,2019.0,2,S5,2788425,2023-05-08,"40.75324680000001,-73.8650275"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2B,1743,32,,S5,"102-09 37TH AVENUE, NYC, QUEENS",,11368.0,6.0,1.0,7.0,2500.0,5104.0,2019.0,2,S5,0,2023-05-22,"40.7532528,-73.86506469999999"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1766,1,,S5,"100-02 37TH AVENUE, NYC, QUEENS",,11368.0,5.0,1.0,6.0,2220.0,4506.0,1931.0,2,S5,1080000,2023-07-12,"40.752342,-73.866998"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1768,18,,S9,"37-16 103RD STREET, NYC, QUEENS",,11368.0,4.0,2.0,6.0,3344.0,6198.0,1931.0,2,S9,2100000,2023-07-11,"40.7527497,-73.86438439999999"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1768,21,,S5,"37-22 103RD STREET, NYC, QUEENS",,11368.0,5.0,1.0,6.0,2622.0,3591.0,1931.0,2,S5,0,2023-02-15,"40.7526387,-73.8643499"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1769,60,,S9,"37-91 103RD STREET, NYC, QUEENS",,11368.0,2.0,2.0,4.0,2500.0,2000.0,1930.0,2,S9,0,2023-08-29,"40.7509998,-73.863075"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1942,101,,S3,"51-29 103RD STREET, NYC, QUEENS",,11368.0,3.0,1.0,4.0,2385.0,4650.0,1925.0,2,S3,10,2023-05-30,"40.6826672,-73.8380238"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1968,11,,S3,"110-28 CORONA AVENUE, NYC, QUEENS",,11368.0,3.0,1.0,4.0,2272.0,2898.0,1920.0,2,S3,0,2023-02-07,"40.7410368,-73.8517616"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1984,37,,S5,"40-08 108TH STREET, NYC, QUEENS",,11368.0,5.0,1.0,6.0,2000.0,4224.0,2012.0,2,S5,0,2023-03-10,"40.7503843,-73.85888369999999"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2A,1996,13,,S9,"108-24 ROOSEVELT AVENUE, NYC, QUEENS",,11368.0,2.0,2.0,4.0,5000.0,4400.0,1920.0,2,S9,0,2023-10-12,"40.7508046,-73.85773429999999"
QUEENS,CORONA,14 RENTALS - 4-10 UNIT,2B,1998,26,,S5,"108-78 42ND AVENUE, NYC, QUEENS",,11368.0,6.0,1.0,7.0,2500.0,6375.0,1931.0,2,S5,900000,2023-08-02,"40.750028,-73.855356"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1767,1003,,R1,"10023 39TH AVE, NYC, QUEENS",2A,11368.0,1.0,,1.0,,,2009.0,2,R1,260000,2023-11-14,"40.7503723,-73.8649263"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1774,1208,,R1,"104-63 38TH AVENUE, NYC, QUEENS",4B,11368.0,1.0,,1.0,,,2009.0,2,R1,458000,2023-04-07,"40.75222,-73.86033499999999"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1785,1008,,R1,"112-19 39TH AVENUE, NYC, QUEENS",4B,11368.0,1.0,,1.0,,,2008.0,2,R1,413000,2023-07-20,"40.7532144,-73.8543741"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1785,1101,,R1,"112-32 38TH AVENUE, NYC, QUEENS",1A,11368.0,1.0,,1.0,,,2009.0,2,R1,300000,2023-04-24,"40.75365,-73.854135"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2005,1202,,R1,"49-07 108TH STREET, NYC, QUEENS",2A,11368.0,1.0,,1.0,,,2006.0,2,R1,0,2023-07-03,"40.7450884,-73.85556919999999"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2005,1401,,R1,"49-08 111TH STREET, NYC, QUEENS",1A,11368.0,1.0,,1.0,,,2018.0,2,R1,200000,2023-02-20,"40.7460323,-73.8532219"
QUEENS,CORONA,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2005,1503,,R1,"49-10 111TH ST, NYC, QUEENS",2B,11368.0,1.0,,1.0,,,2018.0,2,R1,0,2023-06-14,"40.7460172,-73.8532144"
QUEENS,CORONA,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,1619,1001,,R8,"101-18 43RD AVENUE, NYC, QUEENS",1,11368.0,1.0,,1.0,,,2018.0,2,R8,1800000,2023-08-29,"40.7469166,-73.86317149999999"
QUEENS,CORONA,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,2005,1408,,R8,"49-08 111TH STREET, NYC, QUEENS",P1,11368.0,1.0,,1.0,,,2018.0,2,R8,200000,2023-02-20,"40.7460323,-73.8532219"
QUEENS,CORONA,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,2005,1409,,R8,"49-08 111TH STREET, NYC, QUEENS",P2,11368.0,1.0,,1.0,,,2018.0,2,R8,200000,2023-02-20,"40.7460323,-73.8532219"
QUEENS,CORONA,22 STORE BUILDINGS,4,1710,4,,K1,"94-28 NORTHERN BOULEVARD, NYC, QUEENS",,11372.0,0.0,4.0,4.0,6900.0,6620.0,2019.0,4,K1,0,2023-04-07,"40.7565331,-73.87310149999999"
QUEENS,CORONA,22 STORE BUILDINGS,4,1710,7,,K1,"95-02 NORTHERN BOULEVARD, NYC, QUEENS",,11372.0,0.0,3.0,3.0,6900.0,5400.0,1950.0,4,K1,0,2023-04-07,"40.7565468,-73.8728603"
QUEENS,CORONA,22 STORE BUILDINGS,4,1737,39,,K4,"35-51 JUNCTION BOULEVARD, NYC, QUEENS",,11368.0,2.0,2.0,4.0,2676.0,3896.0,1930.0,4,K4,2700000,2023-06-16,"40.752086,-73.8707356"
QUEENS,CORONA,22 STORE BUILDINGS,4,1737,60,,K1,"35-01 JUNCTION BOULEVARD, NYC, QUEENS",,11368.0,0.0,1.0,1.0,7468.0,5393.0,1958.0,4,K1,2900000,2023-07-24,"40.7532958,-73.8713705"
QUEENS,CORONA,22 STORE BUILDINGS,4,1768,4,,K4,"102-08 37TH AVENUE, NYC, QUEENS",,11368.0,2.0,2.0,4.0,3336.0,3230.0,1930.0,4,K4,0,2023-05-18,"40.7529175,-73.86493949999999"
QUEENS,CORONA,22 STORE BUILDINGS,4,1770,7,,K4,"100-10 39TH AVENUE, NYC, QUEENS",,11368.0,0.0,9.0,9.0,8559.0,25514.0,2010.0,4,K4,0,2023-03-31,"40.749847,-73.86520399999999"
QUEENS,CORONA,22 STORE BUILDINGS,4,1991,89,,K4,"47-17 104TH STREET, NYC, QUEENS",,11368.0,1.0,1.0,2.0,2500.0,1700.0,1930.0,4,K4,1100000,2023-06-01,"40.7452741,-73.8591868"
QUEENS,CORONA,22 STORE BUILDINGS,4,2013,18,,K4,"111-36 ROOSEVELT AVE, NYC, QUEENS",,11368.0,2.0,2.0,4.0,2500.0,5300.0,2000.0,4,K4,1700000,2022-12-30,"40.751894,-73.8544618"
QUEENS,CORONA,25 LUXURY HOTELS,4,1782,19,,H2,"37-10 114TH STREET, NYC, QUEENS",,11368.0,0.0,1.0,1.0,31250.0,118300.0,1963.0,4,H2,42000000,2022-12-29,"40.75452689999999,-73.8541781"
QUEENS,CORONA,29 COMMERCIAL GARAGES,4,1618,8,,G2,"101-06 42ND AVENUE, NYC, QUEENS",,11368.0,0.0,1.0,1.0,3125.0,3940.0,1931.0,4,G2,0,2023-05-16,"40.747379,-73.863103"
QUEENS,CORONA,29 COMMERCIAL GARAGES,4,1782,30,,G7,"3720 114TH ST, NYC, QUEENS",,11368.0,0.0,0.0,0.0,15625.0,0.0,,4,G7,8000000,2022-12-29,"40.7544985,-73.85416049999999"
QUEENS,CORONA,29 COMMERCIAL GARAGES,4,1989,13,,G2,"10432 45 AVE, NYC, QUEENS",,11368.0,0.0,1.0,1.0,10000.0,3456.0,1968.0,4,G2,0,2022-12-05,"40.7472885,-73.8589349"
QUEENS,CORONA,29 COMMERCIAL GARAGES,4,2002,5,,G2,"108-22 46TH AVENUE, NYC, QUEENS",,11368.0,0.0,1.0,1.0,5000.0,1250.0,1931.0,4,G2,0,2023-02-01,"40.7564087,-73.7745527"
QUEENS,CORONA,29 COMMERCIAL GARAGES,4,2013,60,,G1,"111-43 41ST AVENUE, NYC, QUEENS",,11368.0,0.0,1.0,1.0,2500.0,900.0,1930.0,4,G1,300000,2023-11-14,"40.7515451,-73.8540129"
QUEENS,CORONA,31 COMMERCIAL VACANT LAND,4,1740,32,,V1,"99-09 37TH AVENUE, NYC, QUEENS",,11368.0,0.0,0.0,0.0,2500.0,0.0,2023.0,4,V1,0,2023-03-10,"40.7525219,-73.8679011"
QUEENS,CORONA,37 RELIGIOUS FACILITIES,4,1774,75,,M3,"37-57 104TH STREET, NYC, QUEENS",,11368.0,0.0,0.0,0.0,3000.0,2016.0,1931.0,4,M3,2150000,2023-10-06,"40.7520991,-73.8624663"
QUEENS,CORONA,37 RELIGIOUS FACILITIES,4,1774,76,,M1,"37-55 104TH STREET, NYC, QUEENS",,11368.0,0.0,0.0,0.0,4500.0,4137.0,1802.0,4,M1,2150000,2023-10-06,"40.7521894,-73.8625582"
QUEENS,CORONA,43 CONDO OFFICE BUILDINGS,4,1773,1301,,RB,"107-16 37TH AVENUE, NYC, QUEENS",C1,11368.0,,1.0,1.0,,,2011.0,4,RB,0,2022-12-02,"40.753664,-73.860855"
QUEENS,CORONA,44 CONDO PARKING,4,1781,1341,,RP,"3717 111TH ST, NYC, QUEENS",P11,11368.0,,1.0,1.0,,,2009.0,4,RP,0,2023-02-16,"40.7537049,-73.856567"
QUEENS,CORONA,44 CONDO PARKING,4,1941,1048,,RP,"102-14 LEWIS AVENUE, NYC, QUEENS",OUT3,11368.0,,1.0,1.0,,,2005.0,4,RP,375000,2023-02-07,"40.7410557,-73.8580899"
QUEENS,CORONA,44 CONDO PARKING,4,1941,1050,,RP,"102-14 LEWIS AVENUE, NYC, QUEENS",OUT5,11368.0,,1.0,1.0,,,2005.0,4,RP,300000,2023-06-01,"40.7410557,-73.8580899"
QUEENS,CORONA,44 CONDO PARKING,4,1941,1060,,RP,"102-14 LEWIS AVENUE, NYC, QUEENS",OUT16,11368.0,,1.0,1.0,,,2005.0,4,RP,315000,2023-05-05,"40.7410557,-73.8580899"
QUEENS,CORONA,44 CONDO PARKING,4,1997,1009,,RP,"10838 41ST AVE, NYC, QUEENS",P2,11368.0,,1.0,1.0,,,2016.0,4,RP,304200,2023-07-24,"40.7503315,-73.8569741"
QUEENS,CORONA,44 CONDO PARKING,4,1997,1010,,RP,"10838 41ST AVE, NYC, QUEENS",P3,11368.0,,1.0,1.0,,,2016.0,4,RP,304200,2023-07-24,"40.7503315,-73.8569741"
QUEENS,CORONA,46 CONDO STORE BUILDINGS,4,1760,1003,,RK,"37-28 98TH STREET, NYC, QUEENS",P3,11368.0,,1.0,1.0,,,1989.0,4,RK,356000,2023-03-15,"40.7512011,-73.8688102"
QUEENS,CORONA,46 CONDO STORE BUILDINGS,4,1760,1004,,RK,"37-28 98TH STREET, NYC, QUEENS",P4,11368.0,,1.0,1.0,,,1989.0,4,RK,0,2023-06-14,"40.7512011,-73.8688102"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8016,22,,A3,"240-28 BAYVIEW AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,2305.0,1950.0,1,A3,0,2023-06-20,"40.7811964,-73.7503169"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8017,33,,A2,"350 KENMORE ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,7200.0,1800.0,1930.0,1,A2,950000,2023-01-26,"40.7805973,-73.74970390000001"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8020,21,,A3,"19 WARWICK AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,12000.0,2728.0,1925.0,1,A3,1712500,2023-04-24,"40.7788449,-73.75281799999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8023,16,,A1,"330 KNOLLWOOD AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,2510.0,1930.0,1,A1,1585000,2023-07-06,"40.7797905,-73.750311"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8030,69,,A2,"21-36 33RD AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8688.0,2064.0,1950.0,1,A2,385000,2023-05-31,"40.7626174,-73.92809439999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8033,32,,A1,"210 GROSVENOR STREET, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6475.0,3600.0,1940.0,1,A1,0,2023-08-29,"40.7776839,-73.7512021"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8034,24,,A3,"252 BEVERLY ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,12500.0,2559.0,1920.0,1,A3,0,2023-04-13,"40.7771327,-73.7496914"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8035,45,,A1,"367 GROSVENOR STREET, NYC, QUEENS",,11363.0,1.0,0.0,1.0,3950.0,2410.0,1920.0,1,A1,0,2023-10-23,"40.7784505,-73.7479427"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8036,16,,A1,"332 GROSVENOR STREET, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,1532.0,1937.0,1,A1,0,2023-04-28,"40.7779607,-73.74884879999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8036,16,,A1,"332 GROSVENOR STREET, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,1532.0,1937.0,1,A1,0,2023-04-29,"40.7779607,-73.74884879999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8039,51,,A3,"111 HOLLYWOOD AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8000.0,3248.0,1920.0,1,A3,1860000,2022-12-12,"40.7756841,-73.7522359"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8042,63,,A1,"18 SHORE ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,9200.0,2656.0,1930.0,1,A1,2000000,2023-10-13,"40.7741681,-73.752957"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8043,23,,A3,"116 ARLEIGH ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,3073.0,1990.0,1,A3,0,2023-07-28,"40.774655,-73.7516548"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8045,58,,A3,"36-15 WEST DRIVE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,7800.0,1970.0,1935.0,1,A3,1250000,2022-12-30,"40.7736302,-73.75189979999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8046,21,,A3,"248 MANOR ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,14000.0,3338.0,1930.0,1,A3,0,2023-03-14,"40.7764108,-73.74953169999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8048,11,,A1,"320 MANOR ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,4000.0,1508.0,1930.0,1,A1,0,2023-06-14,"40.7767227,-73.7480779"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8048,15,,A1,"328 MANOR ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,1518.0,1923.0,1,A1,0,2023-04-06,"40.7766962,-73.7477627"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8048,25,,A1,"348 MANOR ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,6000.0,1408.0,1930.0,1,A1,850000,2022-12-15,"40.7768997,-73.74704440000001"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8049,1,,A2,"3405 EAST DRIVE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8000.0,1358.0,1960.0,1,A2,0,2023-03-28,"40.775921,-73.7482684"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8050,16,,A3,"222 ARLEIGH ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,13000.0,2430.0,1935.0,1,A3,0,2023-02-08,"40.77499419999999,-73.7495792"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8054,1,,A1,"306 RIDGE ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8929.0,1628.0,1901.0,1,A1,0,2022-12-15,"40.7744421,-73.7465675"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8059,15,,A1,"234-11 38TH DRIVE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,5960.0,2400.0,1989.0,1,A1,1400000,2023-03-30,"40.7712067,-73.75166999999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8062,42,,A3,"115 FOREST ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8100.0,3115.0,1930.0,1,A3,0,2023-04-20,"40.773036,-73.7509019"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8065,1,,A3,"200 RIDGE ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,10152.0,2888.0,1930.0,1,A3,1550000,2023-08-25,"40.7735749,-73.7499709"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8065,62,,A2,"223 FOREST ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8483.0,1553.0,1925.0,1,A2,0,2023-03-03,"40.773284,-73.749059"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8065,71,,A3,"201 FOREST ROAD, NYC, QUEENS",,11363.0,1.0,0.0,1.0,8176.0,2518.0,1930.0,1,A3,1320000,2023-06-21,"40.7731226,-73.7496762"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8067,1,,A3,"37-05 EAST DRIVE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,7710.0,4410.0,1950.0,1,A3,1400000,2023-04-21,"40.773973,-73.74732399999999"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8077,21,,A1,"233-33 41ST AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,7600.0,3920.0,1965.0,1,A1,0,2023-03-07,"40.7684043,-73.7505133"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8080,12,,A1,"233-18 38TH DRIVE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,3780.0,1591.0,1997.0,1,A1,1050000,2023-04-24,"40.7701453,-73.7528651"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8080,29,,A1,"233-39 39TH AVENUE, NYC, QUEENS",,11363.0,1.0,0.0,1.0,3780.0,2184.0,1975.0,1,A1,915000,2023-01-30,"40.749427,-73.9179994"
